circuit_name,base_name,signal_name,subgraph_index,similarity,diff_score,detection_time,node_count,edge_count
PIC16F84-T200,PIC16F84,top.inst_reg,57,0.4366960745336403,1.2899221,0.1715552806854248,23,30
PIC16F84-T200,PIC16F84,top.inst_ret,58,0.5857864417795234,0.70710677,0.16553187370300293,4,3
PIC16F84-T200,PIC16F84,top.inst_retfie,59,0.5857864417795234,0.70710677,0.13092970848083496,4,3
PIC16F84-T200,PIC16F84,top.inst_retlw,60,0.5857864417795234,0.70710677,0.15641331672668457,7,6
PIC16F84-T200,PIC16F84,top.inst_rlf,61,0.5857864417795234,0.70710677,0.14241290092468262,7,6
PIC16F84-T200,PIC16F84,top.inst_rrf,62,0.5857864417795234,0.70710677,0.14494085311889648,7,6
PIC16F84-T200,PIC16F84,top.inst_sleep,63,0.5857864417795234,0.70710677,0.13704156875610352,4,3
PIC16F84-T200,PIC16F84,top.inst_sublw,64,0.5857864417795234,0.70710677,0.12228536605834961,7,6
PIC16F84-T200,PIC16F84,top.inst_subwf,65,0.5857864417795234,0.70710677,0.16117525100708008,7,6
PIC16F84-T200,PIC16F84,top.inst_swapf,66,0.5857864417795234,0.70710677,0.14733481407165527,7,6
PIC16F84-T200,PIC16F84,top.inst_xorlw,67,0.5857864417795234,0.70710677,0.1661090850830078,7,6
PIC16F84-T200,PIC16F84,top.inst_xorwf,68,0.5857864417795234,0.70710677,0.1432340145111084,7,6
PIC16F84-T200,PIC16F84,top.int_node,69,0.5857864417795234,0.70710677,0.21360993385314941,38,44
PIC16F84-T200,PIC16F84,top.intclr0,70,0.5857864417795234,0.70710677,0.14604544639587402,5,4
PIC16F84-T200,PIC16F84,top.intclr1,71,0.5857864417795234,0.70710677,0.12582778930664062,5,4
PIC16F84-T200,PIC16F84,top.intclr2,72,0.5857864417795234,0.70710677,0.14367318153381348,5,4
PIC16F84-T200,PIC16F84,top.intclr3,73,0.5857864417795234,0.70710677,0.14336204528808594,5,4
PIC16F84-T200,PIC16F84,top.intclr4,74,0.5857864417795234,0.70710677,0.13203120231628418,5,4
PIC16F84-T200,PIC16F84,top.intclr_reg,75,0.5857864417795234,0.70710677,0.2507190704345703,46,56
PIC16F84-T200,PIC16F84,top.intcon_reg,76,0.5857864417795234,0.70710677,0.5087912082672119,179,252
PIC16F84-T200,PIC16F84,top.intdown_reg,77,0.5857864417795234,0.70710677,0.35732507705688477,77,135
PIC16F84-T200,PIC16F84,top.inte,78,0.5857864417795234,0.70710677,0.188795804977417,7,6
PIC16F84-T200,PIC16F84,top.intrise_reg,79,0.5857864417795234,0.70710677,0.362382173538208,69,116
PIC16F84-T200,PIC16F84,top.intstart_reg,80,0.5857864417795234,0.70710677,0.2851855754852295,31,40
PIC16F84-T200,PIC16F84,top.mask_node,81,0.5857864417795234,0.70710677,0.17049169540405273,7,6
PIC16F84-T200,PIC16F84,top.option_reg,82,0.5857864417795234,0.70710677,0.2046823501586914,30,39
PIC16F84-T200,PIC16F84,top.pc_reg,83,0.5857864417795234,0.70710677,0.3039209842681885,71,83
PIC16F84-T200,PIC16F84,top.pclath_reg,84,0.5857864417795234,0.70710677,0.1816115379333496,33,42
PIC16F84-T200,PIC16F84,top.porta_i_sync_reg,85,0.5857864417795234,0.70710677,0.15817809104919434,10,11
PIC16F84-T200,PIC16F84,top.porta_o_reg,86,0.5857864417795234,0.70710677,0.18546509742736816,32,42
PIC16F84-T200,PIC16F84,top.portb_i_sync_reg,87,0.5857864417795234,0.70710677,0.14107131958007812,10,11
PIC16F84-T200,PIC16F84,top.portb_o_reg,88,0.5857864417795234,0.70710677,0.20534586906433105,29,39
PIC16F84-T200,PIC16F84,top.ps_clk,89,0.5857864417795234,0.70710677,0.1707909107208252,12,12
PIC16F84-T200,PIC16F84,top.ps_full_reg,90,0.5857864417795234,0.70710677,0.1459038257598877,11,10
PIC16F84-T200,PIC16F84,top.pscale_reg,91,0.5857864417795234,0.70710677,0.19856572151184082,12,12
PIC16F84-T200,PIC16F84,top.ram_adr_node,92,0.5857864417795234,0.70710677,0.20055508613586426,21,22
PIC16F84-T200,PIC16F84,top.ram_adr_reg,93,0.5857864417795234,0.70710677,0.15511655807495117,21,29
PIC16F84-T200,PIC16F84,top.ram_i_node,94,0.5857864417795234,0.70710677,0.4216902256011963,131,155
PIC16F84-T200,PIC16F84,top.rateval,95,0.5857864417795234,0.70710677,0.26024317741394043,63,69
PIC16F84-T200,PIC16F84,top.rb0_int,96,0.5857864417795234,0.70710677,0.14758872985839844,14,13
PIC16F84-T200,PIC16F84,top.rb4_int,97,0.5857864417795234,0.70710677,0.12403249740600586,10,9
PIC16F84-T200,PIC16F84,top.rb5_int,98,0.5857864417795234,0.70710677,0.15632152557373047,10,9
PIC16F84-T200,PIC16F84,top.rb6_int,99,0.5857864417795234,0.70710677,0.14859557151794434,10,9
PIC16F84-T200,PIC16F84,top.rb7_int,100,0.5857864417795234,0.70710677,0.15315914154052734,10,9
PIC16F84-T200,PIC16F84,top.rbint,101,0.5857864417795234,0.70710677,0.15096235275268555,13,12
PIC16F84-T200,PIC16F84,top.rbpu_o,102,0.5857864417795234,0.70710677,0.13953828811645508,5,4
PIC16F84-T200,PIC16F84,top.rd_eep_req_o,103,0.5857864417795234,0.70710677,0.1382615566253662,5,4
PIC16F84-T200,PIC16F84,top.readram_o,104,0.5857864417795234,0.70710677,0.14078760147094727,7,6
PIC16F84-T200,PIC16F84,top.reset_cond,105,0.5857864417795234,0.70710677,0.1545426845550537,11,10
PIC16F84-T200,PIC16F84,top.sleepflag_reg,106,0.5857864417795234,0.70710677,0.23684930801391602,48,65
PIC16F84-T200,PIC16F84,top.stack_pnt_reg,107,0.5857864417795234,0.70710677,0.2075350284576416,44,59
PIC16F84-T200,PIC16F84,top.startclk_o,108,0.5857864417795234,0.70710677,0.1366102695465088,12,11
PIC16F84-T200,PIC16F84,top.state_reg,109,0.5857864417795234,0.70710677,0.19925284385681152,44,53
PIC16F84-T200,PIC16F84,top.status_reg,110,0.5857864417795234,0.70710677,0.5973196029663086,236,340
