idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
256,"interrupt_controller-T600","top.data_o",47,67,0.3342,,"","待标注"
257,"interrupt_controller-T700","top.dtack",16,16,0.5908,,"","待标注"
258,"interrupt_controller-T800","top.data_r",54,91,0.5797,,"","待标注"
259,"mmuart-T100","top.tj_t1_cnt",9,9,0.2976,,"","待标注"
260,"mmuart-T100","top.tj_t1_trig",4,3,0.1568,,"","待标注"
261,"mmuart-T200","top.tj_t2_divisor_mod",5,4,0.2806,,"","待标注"
262,"mmuart-T200","top.tj_t2_trig",11,10,0.8371,,"","待标注"
263,"mmuart-T600","top.uart_tx",13,14,0.7135,,"","待标注"
264,"mmuart-T700","top.divisor",31,34,0.3592,,"","待标注"
265,"mmuart-T800","top.tx_wr",26,30,0.3499,,"","待标注"
266,"p16c5x-T100","top.tj_t1_cnt",9,9,0.4535,,"","待标注"
267,"p16c5x-T100","top.tj_t1_trig",4,3,0.2863,,"","待标注"
268,"p16c5x-T200","top.tj_t2_CE_mod",5,4,0.3594,,"","待标注"
269,"p16c5x-T200","top.tj_t2_trig",4,3,0.3092,,"","待标注"
270,"p16c5x-T300","top.tj_t3_flag",7,6,0.5244,,"","待标注"
271,"p16c5x-T300","top.tj_t3_leak",11,11,0.4407,,"","待标注"
272,"p16c5x-T600","top.CE",29,32,0.4727,,"","待标注"
273,"p16c5x-T700","top.IR",17,17,0.5634,,"","待标注"
274,"p16c5x-T800","top.GOTO",31,34,0.3446,,"","待标注"
275,"sasc-T100","top.tj_t1_cnt",9,9,0.1703,,"","待标注"
276,"sasc-T100","top.tj_t1_trig",4,3,0.3242,,"","待标注"
277,"sasc-T200","top.tj_t2_trig",6,5,0.4578,,"","待标注"
278,"sasc-T200","top.tj_t2_txd_o_mod",5,4,0.2094,,"","待标注"
279,"sasc-T300","top.tj_t4_active",12,11,0.5074,,"","待标注"
280,"sasc-T600","top.rx_fifo.rp_p1",19,25,0.2401,,"","待标注"
281,"sasc-T600","top.tx_fifo.rp_p1",19,25,0.3298,,"","待标注"
282,"sasc-T700","top.rx_fifo.wp",17,16,0.6044,,"","待标注"
283,"sasc-T700","top.tx_fifo.wp",17,16,0.6704,,"","待标注"
284,"sasc-T800","top.rx_fifo.dout",37,67,0.3238,,"","待标注"
285,"sasc-T800","top.tx_fifo.dout",37,67,0.2594,,"","待标注"
286,"simple_spi-T100","top.tj_t1_cnt",9,9,0.3722,,"","待标注"
287,"simple_spi-T100","top.tj_t1_trig",4,3,0.5650,,"","待标注"
288,"simple_spi-T200","top.tj_t2_treg_mod",5,4,0.2834,,"","待标注"
289,"simple_spi-T200","top.tj_t2_trig",7,6,0.4386,,"","待标注"
290,"simple_spi-T300","top.tj_t3_flag",9,8,0.4503,,"","待标注"
291,"simple_spi-T300","top.tj_t3_leak",13,13,0.2930,,"","待标注"
292,"simple_spi-T600","top.wfwe",19,19,0.6398,,"","待标注"
293,"simple_spi-T700","top.ack_o",19,19,0.6023,,"","待标注"
294,"simple_spi-T800","top.dat_o",99,133,0.3378,,"","待标注"
295,"sub86-T100","top.tj_t1_cnt",9,9,0.3952,,"","待标注"
296,"sub86-T100","top.tj_t1_trig",5,4,0.2163,,"","待标注"
